Name,Cage/Litter,Cohort,Sex,Diet,Treatment,Age,food_intake,energy_intake
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,52,1.8,6.53
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,52,1.8,6.53
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,52,2.7,9.8
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,52,0.33,1.21
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,52,0.1,0.36
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,52,0.23,0.85
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,52,0.43,1.57
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,52,,
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,52,,
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,52,0.4,1.45
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,52,0.8,2.9
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,52,0.27,
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,52,1.63,5.93
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,52,1.3,4.72
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,52,1.6,5.81
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,52,1.5,5.45
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,52,1.15,4.17
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,52,0.85,3.09
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,52,0.65,2.36
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,52,,
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,52,,
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,52,1.27,4.6
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,52,1.25,4.54
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,52,0.85,3.09
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,52,2.2,7.99
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,52,2.17,7.87
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,53,0.5,1.8
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,53,0.88,3.2
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,53,1.95,7.1
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,53,2.4,8.7
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,53,0.5,1.8
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,53,1.25,4.5
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,53,0.6,2.2
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,53,2.55,9.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,53,3.35,12.2
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,53,2.75,10
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,53,2.6,9.4
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,53,0.9,3.27
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,53,1.3,4.72
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,53,,
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,53,,
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,53,0.95,3.45
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,53,0.85,3.09
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,53,0.9,3.27
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,53,0.8,2.9
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,53,2,7.26
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,53,1.87,6.78
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,53,1.65,5.99
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,53,1.8,6.53
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,53,1.6,5.81
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,53,0.13,0.48
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,53,1.07,3.87
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,53,0.97,3.51
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,53,1.7,6.17
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,53,1.67,6.05
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,53,1.03,3.75
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,53,1.3,4.72
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,53,0.97,3.51
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,53,3,10.89
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,53,0.65,2.36
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,53,,
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,53,,
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,53,2.35,8.53
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,53,,
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,53,2.53,9.2
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,53,1.45,5.26
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,53,2.25,8.17
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,53,0.75,2.72
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,53,0.77,2.78
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,54,1.6,5.8
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,54,2.25,8.2
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,54,2.15,7.8
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,54,3.45,12.5
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,54,2.05,7.4
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,54,2.85,10.3
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,54,3.9,14.2
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,54,2.75,10
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,54,2.7,9.8
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,54,2.8,10.2
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,54,3.5,12.7
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,54,1.9,6.9
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,54,1.43,5.2
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,54,0.85,3.09
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,54,0.65,2.36
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,54,2.8,10.16
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,54,2.2,7.99
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,54,0.15,0.54
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,54,0.03,0.12
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,54,0.65,2.36
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,54,2.4,8.71
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,54,2.65,9.62
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,54,1.13,4.11
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,54,2.67,9.68
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,54,2.07,7.5
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,54,0.73,2.66
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,54,1.2,4.36
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,54,2.3,8.35
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,54,2.3,8.35
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,54,2.07,7.5
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,54,0.2,0.73
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,54,0.57,2.06
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,54,,
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,54,,
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,54,2.45,8.89
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,54,2.55,9.26
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,54,2.2,7.99
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,54,0.95,3.45
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,54,2.8,10.16
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,54,2.6,9.44
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,54,2.75,9.98
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,54,0,
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,54,0,
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,55,2.5,9.1
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,55,2.68,9.7
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,55,2.5,9.1
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,55,2.95,10.7
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,55,2.75,10
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,55,2.95,10.7
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,55,0.6,2.2
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,55,2.85,10.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,55,2.7,9.8
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,55,3.35,12.2
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,55,3.9,14.2
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,55,3.6,13.07
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,55,1.67,6.05
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,55,1.7,6.17
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,55,2.45,8.89
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,55,2.6,9.44
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,55,2.85,10.35
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,55,0.95,3.45
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,55,1.17,4.24
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,55,0.15,0.54
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,55,2.73,9.92
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,55,3,10.89
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,55,2.17,7.87
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,55,2.07,7.5
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,55,2.1,7.62
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,55,1.93,7.02
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,55,1.97,7.14
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,55,2.8,10.16
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,55,2.4,8.71
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,55,2.1,7.62
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,55,1.1,3.99
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,55,1.6,5.81
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,55,2.55,9.26
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,55,2.25,8.17
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,55,2.55,9.26
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,55,2.9,10.53
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,55,2.2,7.99
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,55,0.7,2.54
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,55,2.73,9.92
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,55,2.55,9.26
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,55,3.2,11.62
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,55,1.1,3.99
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,55,1.53,5.57
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,56,3.25,11.8
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,56,3.2,11.6
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,56,2.8,10.2
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,56,2.45,8.9
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,56,2.8,10.2
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,56,3.15,11.4
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,56,2.35,8.5
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,56,3.15,11.4
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,56,3.9,14.2
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,56,2.4,8.7
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,56,3.4,12.3
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,56,3,10.89
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,56,1.87,6.78
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,56,1.3,4.72
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,56,2.05,7.44
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,56,2.8,10.16
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,56,2.7,9.8
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,56,0.55,2
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,56,0.4,1.45
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,56,2.1,7.62
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,56,3.07,11.13
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,56,3.4,12.34
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,56,1.67,6.05
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,56,2.13,7.74
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,56,2.73,9.92
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,56,2.53,9.2
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,56,1.77,6.41
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,56,2.75,9.98
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,56,2.1,7.62
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,56,2.4,8.71
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,56,0.4,1.45
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,56,0.67,2.42
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,56,2.95,10.71
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,56,2.3,8.35
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,56,2.7,9.8
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,56,3.05,11.07
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,56,2.3,8.35
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,56,2.95,10.71
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,56,2.7,9.8
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,56,3,10.89
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,56,3.9,14.16
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,56,0.6,2.18
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,56,0.73,2.66
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,57,2.75,10
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,57,2.85,10.3
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,57,1.95,7.1
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,57,2.65,9.6
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,57,3.3,12
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,57,3.05,11.1
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,57,2.7,9.8
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,57,3.05,11.1
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,57,3.3,12
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,57,2.25,8.2
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,57,3.45,12.5
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,57,2.65,9.62
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,57,1.3,4.72
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,57,2.2,7.99
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,57,3.05,11.07
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,57,3.25,11.8
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,57,3.1,11.25
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,57,1.75,6.35
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,57,2.23,8.11
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,57,1.25,4.54
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,57,3,10.89
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,57,2.35,8.53
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,57,1.5,5.45
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,57,1.87,6.78
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,57,2.23,8.11
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,57,3.4,12.34
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,57,2.43,8.83
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,57,2.55,9.26
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,57,2.43,8.83
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,57,2.8,10.16
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,57,1.8,6.53
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,57,2.6,9.44
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,57,3.4,12.34
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,57,1.75,6.35
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,57,2.7,9.8
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,57,3.4,12.34
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,57,1.9,6.9
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,57,1.85,6.72
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,57,2.6,9.44
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,57,3.2,11.62
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,57,3.55,12.89
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,57,1.75,6.35
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,57,,
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,58,3.1,11.3
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,58,2.95,10.7
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,58,2.55,9.3
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,58,3.1,11.3
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,58,2.7,9.8
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,58,3.55,12.9
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,58,2.55,9.3
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,58,2.55,9.3
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,58,3.1,11.3
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,58,2.6,9.4
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,58,3.5,12.7
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,58,3.1,11.25
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,58,1.7,6.17
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,58,2.95,10.71
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,58,3.45,12.52
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,58,3.7,13.43
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,58,2.7,9.8
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,58,2.8,10.16
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,58,2.4,8.71
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,58,2.75,9.98
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,58,2.4,8.71
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,58,3,10.89
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,58,2.65,9.62
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,58,3.1,11.25
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,58,2.23,8.11
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,58,2.53,9.2
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,58,2.37,8.59
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,58,2.7,9.8
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,58,2.77,10.04
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,58,2.63,9.56
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,58,2.1,7.62
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,58,2.63,9.56
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,58,3.75,13.61
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,58,3.25,11.8
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,58,3.15,11.43
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,58,2.75,9.98
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,58,2.95,10.71
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,58,2.4,8.71
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,58,2.6,9.44
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,58,3.55,12.89
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,58,3.2,11.62
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,58,2.9,10.53
HFHS_1472_C5_L130_M,130,5,M,HFHS,1472,58,4.77,17.3
CT_CT_C1_L105_F,105,1,F,Control,Vehicle,59,2.45,8.9
CT_CT_C1_L105_M,105,1,M,Control,Vehicle,59,3.78,13.7
CT_CT_C1_L104_F,104,1,F,Control,Vehicle,59,2.4,8.7
CT_CT_C1_L104_M,104,1,M,Control,Vehicle,59,3.1,11.3
CT_CT_C2_L117_F,117,2,F,Control,Vehicle,59,2.45,8.9
CT_CT_C2_L117_M,117,2,M,Control,Vehicle,59,3.4,12.3
CT_CT_C2_L122_F,122,2,F,Control,Vehicle,59,2.9,10.5
CT_CT_C4_L129_F,129,4,F,Control,Vehicle,59,3,10.9
CT_CT_C4_L129_M,129,4,M,Control,Vehicle,59,3.2,11.6
CT_CT_C4_L113_F,113,4,F,Control,Vehicle,59,2.95,10.7
CT_CT_C4_L113_M,113,4,M,Control,Vehicle,59,3.85,14
HFHS_CT_C1_L110_M,110,1,M,HFHS,Vehicle,59,2.75,9.98
HFHS_CT_C1_L107_M,107,1,M,HFHS,Vehicle,59,2.75,9.98
HFHS_CT_C2_L121_F,121,2,F,HFHS,Vehicle,59,2.3,8.35
HFHS_CT_C2_L123_F,123,2,F,HFHS,Vehicle,59,2.6,9.44
HFHS_CT_C2_L123_M,123,2,M,HFHS,Vehicle,59,2.6,9.44
HFHS_CT_C2_L121_M,121,2,M,HFHS,Vehicle,59,2.85,10.35
HFHS_CT_C3_L125.1_F,125.1,3,F,HFHS,Vehicle,59,2.65,9.62
HFHS_CT_C3_L125.2_F,125.2,3,F,HFHS,Vehicle,59,2.57,9.32
HFHS_CT_C3_L125_M,125,3,M,HFHS,Vehicle,59,2.7,9.8
HFHS_CT_C4_L126_F,126,4,F,HFHS,Vehicle,59,2.9,10.53
HFHS_CT_C4_L126_F,126,4,M,HFHS,Vehicle,59,3.4,12.34
HFHS_FOS+GOS_C1_L106_F,106,1,F,HFHS,FOS+GOS,59,2.95,10.71
HFHS_FOS+GOS_C1_L106_M,106,1,M,HFHS,FOS+GOS,59,4,14.52
HFHS_FOS+GOS_C2_L124_F,124,2,F,HFHS,FOS+GOS,59,2.23,8.11
HFHS_FOS+GOS_C2_L124_M,124,2,M,HFHS,FOS+GOS,59,2.37,8.59
HFHS_FOS+GOS_C2_L119_F,119,2,F,HFHS,FOS+GOS,59,2.2,7.99
HFHS_FOS+GOS_C2_L119_M,119,2,M,HFHS,FOS+GOS,59,2.55,9.26
HFHS_FOS+GOS_C2_L128_F,128,2,F,HFHS,FOS+GOS,59,2.23,8.11
HFHS_FOS+GOS_C2_L128_M,128,2,M,HFHS,FOS+GOS,59,3.07,11.13
HFHS_FOS+GOS_C3_L114_F,114,3,F,HFHS,FOS+GOS,59,3.3,11.98
HFHS_FOS+GOS_C3_L114_M,114,3,M,HFHS,FOS+GOS,59,3.17,11.5
HFHS_1472_C1_L115_F,115,1,F,HFHS,1472,59,3.45,12.52
HFHS_1472_C1_L115_M,115,1,M,HFHS,1472,59,3.6,13.07
HFHS_1472_C1_L111_F,111,1,F,HFHS,1472,59,2.6,9.44
HFHS_1472_C1_L111_M,111,1,M,HFHS,1472,59,3.05,11.07
HFHS_1472_C2_L120_F,120,2,F,HFHS,1472,59,1.75,6.35
HFHS_1472_C2_L127_F,127,2,F,HFHS,1472,59,2.65,9.62
HFHS_1472_C2_L127_M,127,2,M,HFHS,1472,59,2.87,10.41
HFHS_1472_C4_L116_F,116,4,F,HFHS,1472,59,2.9,10.53
HFHS_1472_C4_L116_M,116,4,M,HFHS,1472,59,3.7,13.43
HFHS_1472_C5_L130_F,130,5,F,HFHS,1472,59,3.2,11.62
