"genus","sex","timepoint","statistic_diet","p.adj_diet","conf.low_diet","conf.high_diet","R2_marginal_diet","R2_conditional_diet","effect_size_diet","statistic_treatment_FOSGOS","p.adj_treatment_FOSGOS","conf.low_treatment_FOSGOS","conf.high_treatment_FOSGOS","R2_marginal_treatment_FOSGOS","R2_conditional_treatment_FOSGOS","effect_size_treatment_FOSGOS","statistic_treatment_1472","p.adj_treatment_1472","conf.low_treatment_1472","conf.high_treatment_1472","R2_marginal_treatment_1472","R2_conditional_treatment_1472","effect_size_treatment_1472","restoration_FOSGOS","restoration_1472"
"Ligilactobacillus","Male","week 10",1.11848141059303,0.586948154087863,-0.0375479813887629,0.11008807453732,0.0805273752592104,0.898939326301815,1.11848141059303,-1.96827957448037,0.146228138851202,-0.127657634712105,0.0066398626220029,0.180279131704502,0.814901615195114,-1.96827957448037,-1.30459673937484,0.217307673918011,-0.1075610505761,0.0271842505108721,0.180279131704502,0.814901615195114,-1.30459673937484,"not restored","not restored"
"Limosilactobacillus","Female","week 5",-1.86381354758904,0.177029209771692,-0.00731388971923782,0.00105451578259572,0.160626535572438,0.404671820849056,-1.86381354758904,2.32476157706639,0.160914014236985,-2.27878901590845e-05,0.00222553349839902,0.171467795015838,0.75150411943911,2.32476157706639,0.882647940274184,0.809785997593061,-0.000692319195598371,0.00153432566929004,0.171467795015838,0.75150411943911,0.882647940274184,"not restored","not restored"
"Limosilactobacillus","Female","week 10",0.126706242737757,0.903381425701818,-0.0036154625648658,0.00400860966976428,0.000978523320119654,0.303264465996877,0.126706242737757,-2.5550797073443,0.0462530550308731,-0.00382832953210603,-0.000434144581656606,0.178624413626278,NA,-2.5550797073443,-1.61864937943537,0.116059478126619,-0.00304368115323599,0.00035262037155764,0.178624413626278,NA,-1.61864937943537,"not restored","not restored"
"Limosilactobacillus","Male","week 5",-2.5817628399727,0.0303971366259751,-0.00716689976296835,-0.000454334951235523,0.283279306219994,0.603932852643287,-2.5817628399727,3.29660336406609,0.0171387777482049,0.000829579254108738,0.00397453188503964,0.462041618893506,NA,3.29660336406609,-0.273714849540488,1,-0.00178438510549181,0.00138126996894728,0.462041618893506,NA,-0.273714849540488,"restored","not restored"
"Limosilactobacillus","Male","week 10",-2.29777032352667,0.0999232897590948,-0.00470110301656226,-4.98414200748604e-07,0.233517827017077,0.961080178289161,-2.29777032352667,1.78711577294027,0.274421238582669,-6.05558412982509e-05,0.00073669994015316,0.128938529560026,NA,1.78711577294027,-2.30505429082457e-16,1,-0.000403718483163275,0.000403718483163275,0.128938529560026,NA,-2.30505429082457e-16,"not restored","not restored"
"Lysinimonas","Female","week 10",NA,NA,NA,NA,NA,NA,NA,-1.17464785154221e-08,1,-1.05792172595978e-05,1.05792171873964e-05,0.057634450580454,NA,-1.17464785154221e-08,1.04295475403703,1,-7.04305493242323e-06,1.32661199355178e-05,0.057634450580454,NA,1.04295475403703,"not restored","not restored"
"Marvinbryantia","Female","week 5",1.77091402133439,0.267694695754789,-0.000252018722552798,0.00142430826684537,0.132909128237893,0.441934482444795,1.77091402133439,-0.116368299819481,1,-0.00122241106361821,0.00109926110220385,0.0272145216345132,NA,-0.116368299819481,-0.543035216787383,1,-0.00139198932002202,0.000838518335519262,0.0272145216345132,NA,-0.543035216787383,"not restored","not restored"
"Marvinbryantia","Female","week 10",-0.793774288966237,0.451979317061074,-0.0031735531305512,0.0015648740832466,0.0525863863075095,NA,-0.793774288966237,-2.27251778860396,0.0865355059139899,-0.00298904026440304,-5.46384613640425e-05,0.24983975624256,NA,-2.27251778860396,-0.346200920787412,0.735188655275276,-0.00163513910004368,0.0011867750391333,0.24983975624256,NA,-0.346200920787412,"not restored","not restored"
"Marvinbryantia","Male","week 5",-0.148428428445157,0.884748359341155,-0.00144137044571661,0.00125970178902934,0.000926854516222218,0.414314941839931,-0.148428428445157,-2.05521451300003,0.122704775285087,-0.00157731347078251,4.24731445163426e-05,0.21286014557962,NA,-2.05521451300003,-1.87932910441823,0.122704775285087,-0.00152432788701885,0.000105722322986659,0.21286014557962,NA,-1.87932910441823,"not restored","not restored"
"Marvinbryantia","Male","week 10",1.20326160620493,0.272146322143822,-0.000659103928528564,0.00196366898266597,0.0564794779260067,0.555372678088803,1.20326160620493,-2.20154481346886,0.100136165230827,-0.00319425258137189,5.65898476701356e-07,0.216776316677694,0.287810036351374,-2.20154481346886,0.638444089916009,0.535832759195966,-0.00114450888384906,0.00208502726368682,0.216776316677694,0.287810036351374,0.638444089916009,"not restored","not restored"
"Merdibacter","Female","week 5",NA,NA,NA,NA,NA,NA,NA,-1.17464954554113e-08,1,-1.56462245873012e-05,1.56462244002937e-05,0.0576344505798798,NA,-1.17464954554113e-08,1.04295475404473,0.892689513958572,-7.12923400552475e-06,2.32474548372732e-05,0.0576344505798798,NA,1.04295475404473,"not restored","not restored"
"Merdibacter","Male","week 10",0.983272795221785,0.652954032365121,-6.67732820978787e-06,1.99847564162127e-05,0.0425830313878117,NA,0.983272795221785,-0.146139503481461,1,-0.000105103660294022,9.17962320875974e-05,0.533545223183085,NA,-0.146139503481461,1.16756544380057,0.792142857091577,-4.52957370359992e-05,0.000151723169634783,0.533545223183085,NA,1.16756544380057,"not restored","not restored"
"Monoglobus","Female","week 5",-0.932628385683775,0.38804064593246,-0.000154880952340976,6.98514314824891e-05,0.0828133153658604,NA,-0.932628385683775,-1.97370906586868,0.150366152327602,-0.000104868302324753,5.98409785134614e-06,0.409669300415541,NA,-1.97370906586868,-1.18986983506018,0.260122646596427,-8.19258315034449e-05,2.46120984261236e-05,0.409669300415541,NA,-1.18986983506018,"not restored","not restored"
"Monoglobus","Female","week 10",-0.372069349711462,0.72216933688106,-0.000250278505536849,0.000183697078403403,0.0152897407549322,NA,-0.372069349711462,-1.73958830540456,0.238477387266845,-0.000202576211045025,2.79587456457459e-05,0.182800909266219,NA,-1.73958830540456,0.212519985425754,0.836373268346195,-0.000101421898048171,0.000122502405668361,0.182800909266219,NA,0.212519985425754,"not restored","not restored"
"Monoglobus","Male","week 5",-1.04137542306905,0.309028455643037,-3.75153408719511e-05,1.24353567390456e-05,0.0454543104525084,NA,-1.04137542306905,-0.119636150340024,1,-1.98742835966628e-05,1.76644186865437e-05,0.00769988749480695,NA,-0.119636150340024,0.381857564809492,1,-1.55444639327014e-05,2.27376511587156e-05,0.00769988749480695,NA,0.381857564809492,"not restored","not restored"
"Monoglobus","Male","week 10",0.410226764177186,0.68560716763978,-6.92714184415761e-05,0.000103433715768342,0.00726363607827823,NA,0.410226764177186,-1.39432940614349,0.376898915770505,-0.000147993011540463,3.24769649425524e-05,0.193234511402061,NA,-1.39432940614349,0.635297984863356,0.536655991310286,-6.41695409145373e-05,0.000117349066829853,0.193234511402061,NA,0.635297984863356,"not restored","not restored"
"Mucispirillum","Female","week 5",0.0207121522848577,0.9840371280255,-0.0281891315828923,0.0286902432481618,0.000142238535167757,NA,0.0207121522848577,-1.11495012855706,0.605974181025079,-0.0208411699320601,0.0075532196845451,0.128917392302681,NA,-1.11495012855706,-0.905789204556768,0.605974181025079,-0.018809248540461,0.00842108460279521,0.128917392302681,NA,-0.905789204556768,"not restored","not restored"
"Mucispirillum","Female","week 10",1.13201434723401,0.542457857492978,-0.00612545797650316,0.0206307707852097,0.0618773658141823,NA,1.13201434723401,-1.77014476388,0.173548065151844,-0.0230549201996667,0.00164126882628947,0.0876923080284784,NA,-1.77014476388,-0.978063822600802,0.336719340260385,-0.0180722045141004,0.00640435835408549,0.0876923080284784,NA,-0.978063822600802,"not restored","not restored"
"Mucispirillum","Male","week 5",1.95460891825529,0.128343081075308,-5.84623897097863e-05,0.00187333653632721,0.156959403790328,NA,1.95460891825529,1.00296396407969,0.927182967738943,-0.00248709113847548,0.00728739606429755,0.0632698558222533,NA,1.00296396407969,-0.402287590224027,0.927182967738943,-0.00617187851216972,0.00413909754878623,0.0632698558222533,NA,-0.402287590224027,"not restored","not restored"
"Mucispirillum","Male","week 10",-0.706009498342737,0.488544616048735,-0.00872450358943435,0.00431790007754865,0.0243570039996675,NA,-0.706009498342737,-1.50138972929697,0.330449268831419,-0.0115927890054084,0.00228590215349341,0.0977463319022287,0.500898535204617,-1.50138972929697,-1.49097954880696,0.330449268831419,-0.0115923647147121,0.00226510024600037,0.0977463319022287,0.500898535204617,-1.49097954880696,"not restored","not restored"
"Muribacter","Female","week 10",-0.896402605789434,0.456043537702425,-0.000138903869411922,6.98021912283088e-05,0.0459962075054509,NA,-0.896402605789434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not restored","not restored"
"Muribaculum","Female","week 5",-1.23336360387605,0.260085477106445,-0.000659443659126459,0.000211847901702608,0.149446335474427,NA,-1.23336360387605,3.34638823377071,0.0231215034023565,0.000974875580164365,0.00490621021526141,0.642680804543502,NA,3.34638823377071,0,1,-0.00188801812026925,0.00188801812026925,0.642680804543502,NA,0,"not restored","not restored"
"Muribaculum","Female","week 10",-1.3444805261163,0.276658129652791,-0.000448328792488599,0.00012753122672594,0.0983324253406547,0.949870928743506,-1.3444805261163,7.28784942395009,5.80629557129188e-08,0.000857825754547247,0.00152123623077155,0.665967627969138,NA,7.28784942395009,-8.68472296244486e-16,1,-0.000325263746518312,0.000325263746518311,0.665967627969138,NA,-8.68472296244486e-16,"not restored","not restored"
"Muribaculum","Male","week 5",0.507346828777707,1,-0.000144575677657757,0.000225114911836552,0.0125394635647098,NA,0.507346828777707,3.24304813497353,0.0206850108554386,0.000199392737561412,0.00101085862791103,0.620755198330522,NA,3.24304813497353,-0.465519139091331,1,-0.000493663594143535,0.000319169745695648,0.620755198330522,NA,-0.465519139091331,"not restored","not restored"
"Muribaculum","Male","week 10",-1.09745377791292,0.300053929700049,-0.000221814178437336,7.25931380434153e-05,0.11455716961583,NA,-1.09745377791292,4.86290765853285,0.000842387140644457,0.000552473726690758,0.00143027567372691,0.919149888137703,NA,4.86290765853285,0,1,-0.000439341619589633,0.000439341619589633,0.919149888137703,NA,0,"not restored","not restored"
"NK4A214 group","Female","week 5",3.59607339180916,0.00384555262047541,0.000269967632843678,0.00102169921307064,0.373514676248173,NA,3.59607339180916,-2.18272654730142,0.0627280161385992,-0.000782505546639656,-2.68164334020721e-05,0.172992082055631,NA,-2.18272654730142,-2.26702009690495,0.0627280161385992,-0.000792599659085267,-4.00227944119827e-05,0.172992082055631,NA,-2.26702009690495,"not restored","not restored"
"NK4A214 group","Female","week 10",1.12592035100003,0.608135647865506,-0.000224181063419238,0.000602750667762206,0.050821146515753,0.635960882186387,1.12592035100003,-0.433757441800159,1,-0.000615202890356279,0.000411736064770869,0.023173867844281,NA,-0.433757441800159,-0.156572672607917,1,-0.000528696184711525,0.000458046804145801,0.023173867844281,NA,-0.156572672607917,"not restored","not restored"
"NK4A214 group","Male","week 5",1.13078373515424,0.540646521428688,-0.000114022352668453,0.000387452699856692,0.0526664664067995,NA,1.13078373515424,0.630487072361057,0.927879481800455,-0.000232169890427766,0.000420336810335991,0.096824762923688,NA,0.630487072361057,-0.756210733003649,0.927879481800455,-0.000442069489223241,0.000214047286114897,0.096824762923688,NA,-0.756210733003649,"not restored","not restored"
"NK4A214 group","Male","week 10",2.23781983826845,0.107493590160517,-1.04833065353702e-05,0.001048140426941,0.211792898100248,0.731767822102084,2.23781983826845,-1.20236185206438,0.502544690788347,-0.000921885610724716,0.00026387954956513,0.194626754315651,NA,-1.20236185206438,-0.311934710170024,0.760102275056133,-0.000679843296074935,0.000508493751116263,0.194626754315651,NA,-0.311934710170024,"not restored","not restored"
"Negativibacillus","Female","week 5",2.06241877647786,0.106854391137836,-2.46961636388116e-06,0.000304298605351471,0.159249847503136,NA,2.06241877647786,-2.14524126302146,0.0783249412816305,-0.000296344876799547,-8.01582839055068e-06,0.133270726997141,NA,-2.14524126302146,-0.262768996187247,0.794314398161379,-0.000159643418920092,0.00012308647419023,0.133270726997141,NA,-0.262768996187247,"not restored","not restored"
"Negativibacillus","Male","week 5",3.3572181737465,0.00569470505496529,0.000114552642521908,0.000484784529645678,0.328876957006729,NA,3.3572181737465,-3.07041986454214,0.0398971386490231,-0.000575738061104735,-8.40175402659085e-05,0.282248846962188,NA,-3.07041986454214,-0.117702951261928,0.908693670028025,-0.000257319921712272,0.000231584857349438,0.282248846962188,NA,-0.117702951261928,"restored","not restored"
"Negativibacillus","Male","week 10",NA,NA,NA,NA,NA,NA,NA,-2.61181881954075e-16,1,-9.30600370715647e-06,9.30600370715647e-06,0.0633110768755239,NA,-2.61181881954075e-16,1.21931369254137,0.776798240147605,-4.18493606998213e-06,1.34242112287036e-05,0.0633110768755239,NA,1.21931369254137,"not restored","not restored"
"Odoribacter","Female","week 5",-0.64774440217942,0.535809695061833,-0.0200265486143044,0.0112780126462326,0.125501316218779,NA,-0.64774440217942,0.050301746600494,0.960806530158589,-0.00510824250367239,0.00534642730086587,0.143349598768169,0.480606665636879,0.050301746600494,-1.6087098676464,0.27087016957973,-0.0087138961578099,0.00134457568758268,0.143349598768169,0.480606665636879,-1.6087098676464,"not restored","not restored"
"Odoribacter","Female","week 10",-0.576125939500663,0.58051014278158,-0.0154794219781421,0.00929856836960009,0.0696894822995188,NA,-0.576125939500663,-1.41837303554575,0.33586414353386,-0.010289907192095,0.00212599310498604,0.16220079905572,NA,-1.41837303554575,-1.45671311815711,0.33586414353386,-0.0100128593432893,0.00192709570909352,0.16220079905572,NA,-1.45671311815711,"not restored","not restored"
"Odoribacter","Male","week 5",-1.07609216800309,0.305539379016471,-0.0119849791044946,0.00413174576062716,0.198373202629922,NA,-1.07609216800309,0.567417195027486,0.873009162580754,-0.00477472353504868,0.0081880091958689,0.0520261474857264,NA,0.567417195027486,-0.800574049744797,0.873009162580754,-0.00901863833207356,0.00410961239173139,0.0520261474857264,NA,-0.800574049744797,"not restored","not restored"
"Odoribacter","Male","week 10",-1.67464584496276,0.124258782325409,-0.0138250824236857,0.00194008267623166,0.579376154165235,NA,-1.67464584496276,0.0233935355207919,1,-0.00432143528983303,0.00441492294368194,0.005606471186121,0.763068421237005,0.0233935355207919,-0.273493569565025,1,-0.00491789598993245,0.00382339299510032,0.005606471186121,0.763068421237005,-0.273493569565025,"not restored","not restored"
"Oscillibacter","Female","week 5",2.63754270393763,0.0551962917532519,-0.000145230433189527,0.00842905070973549,0.246218757215404,0.372765229933827,2.63754270393763,-1.32007646304846,0.429971665264135,-0.00999779592531204,0.00253124026345463,0.227646163019257,NA,-1.32007646304846,0.0560892671269757,0.9563173263199,-0.00586550536842072,0.0061706926795007,0.227646163019257,NA,0.0560892671269757,"not restored","not restored"
"Oscillibacter","Female","week 10",-0.211486821922195,0.834598962315398,-0.00383092958041978,0.00312469437307966,0.00233850141372034,NA,-0.211486821922195,-2.77065656991818,0.0194745830760803,-0.00604294491102291,-0.00090812054661824,0.197647702248852,NA,-2.77065656991818,-1.01741089746412,0.319717512528572,-0.00383189733958953,0.00130688403742952,0.197647702248852,NA,-1.01741089746412,"not restored","not restored"
"Oscillibacter","Male","week 5",1.81283044348841,0.218956326783246,-0.000874944572293157,0.00702915241630179,0.15274999402263,0.597419128440836,1.81283044348841,0.160108488233682,0.876612124980264,-0.0033740215136214,0.00388119550043257,0.0173890803353672,0.625303306549852,0.160108488233682,0.919005169068758,0.762893433298116,-0.00219413903229987,0.0052171021437526,0.0173890803353672,0.625303306549852,0.919005169068758,"not restored","not restored"
"Oscillibacter","Male","week 10",1.30172258143347,0.241292758888489,-0.00150547759063332,0.0049069979519519,0.0669620427969665,0.170196097649132,1.30172258143347,-2.44809190387713,0.023324611481881,-0.00610051184268459,-0.000564837805421983,0.438338264988241,NA,-2.44809190387713,2.66635545100494,0.023324611481881,0.000879425070703408,0.00651844955161135,0.438338264988241,NA,2.66635545100494,"not restored","not restored"
"Oscillospira","Female","week 5",-0.896397685122838,0.456046031750569,-0.000192089072443592,9.65286258372206e-05,0.0459964304172612,NA,-0.896397685122838,0.0849816651097784,1,-4.67778834490424e-05,5.08448717024126e-05,0.00453091833356744,NA,0.0849816651097784,0.309585823445066,1,-4.34911955315989e-05,5.90901080773315e-05,0.00453091833356744,NA,0.309585823445066,"not restored","not restored"
"Oscillospira","Female","week 10",-0.896397685131281,0.456046031719951,-7.96653893796299e-05,4.00334618988513e-05,0.0459964304168788,NA,-0.896397685131281,0.0849816651158485,1,-5.37559599054122e-05,5.84296399602463e-05,0.00453091833426283,NA,0.0849816651158485,0.309585823469563,1,-4.99789816778451e-05,6.79048575104452e-05,0.00453091833426283,NA,0.309585823469563,"not restored","not restored"
"Paeniclostridium","Female","week 5",NA,NA,NA,NA,NA,NA,NA,0.0849816651156662,1,-9.29911637339141e-06,1.01340770533937e-05,0.00453091833424199,NA,0.0849816651156662,0.309585823468828,1,-8.62885335663655e-06,1.183134075398e-05,0.00453091833424199,NA,0.309585823468828,"not restored","not restored"
"Paludicola","Female","week 5",1.39978551869869,0.351043069275956,-1.11173754933785e-05,5.72892451264876e-05,0.0785034711467081,NA,1.39978551869869,-1.1744292579532,0.496767072615601,-6.30340746944841e-05,1.68622050613749e-05,0.0686357591922278,NA,-1.1744292579532,0.371997256621363,0.712203439023604,-3.20019692547391e-05,4.6342778733447e-05,0.0686357591922278,NA,0.371997256621363,"not restored","not restored"
"Paludicola","Female","week 10",0.804212855847779,0.886743937746296,-4.62362816462603e-05,9.64278319827549e-05,0.154543431309556,NA,0.804212855847779,-1.07125357784377,0.615771916751003,-0.000115647077515156,4.01743162195328e-05,0.14562395041688,NA,-1.07125357784377,0.789581435048456,0.615771916751003,-4.79676287739744e-05,0.000101851617845631,0.14562395041688,NA,0.789581435048456,"not restored","not restored"
"Paludicola","Male","week 5",1.14643349688034,0.528152893929254,-1.05814181175062e-05,3.67012877740625e-05,0.0562439885236583,NA,1.14643349688034,-0.946048041768579,0.456909703711921,-2.63022480958148e-05,9.62059435933811e-06,0.0574341798095355,NA,-0.946048041768579,-1.39446717721213,0.456909703711921,-3.09956862726119e-05,5.77643296476172e-06,0.0574341798095355,NA,-1.39446717721213,"not restored","not restored"
"Paludicola","Male","week 10",-0.655350703057986,0.534237492880168,-0.000115362025512196,6.57088894022718e-05,0.078407074688527,NA,-0.655350703057986,-0.53729449051941,0.922670176365675,-7.87671530477563e-05,4.58264914200348e-05,0.117194978199208,NA,-0.53729449051941,1.54891801500105,0.391981558631715,-1.51093995921131e-05,0.000111951685290068,0.117194978199208,NA,1.54891801500105,"not restored","not restored"
"Parabacteroides","Female","week 5",0.716182952626422,0.494525213627837,-0.00308404985992973,0.00585294190729605,0.0872762562354325,NA,0.716182952626422,-2.91396087980999,0.028956535979944,-0.00739468839657664,-0.00101799810783207,0.253826226386893,NA,-2.91396087980999,-0.266064148104154,0.794786591312849,-0.00345222884068176,0.00270219136397786,0.253826226386893,NA,-0.266064148104154,"not restored","not restored"
"Parabacteroides","Female","week 10",-0.155281681858556,0.881437369880666,-0.00827056526573373,0.00727193919509395,0.00153966317273268,0.39440240277506,-0.155281681858556,-1.74071228611857,0.260896343603196,-0.0106764017291349,0.00175157915478757,0.0634955995460958,0.776253296064276,-1.74071228611857,-0.277393954919695,0.78946505497737,-0.00699155500563181,0.00552253673149989,0.0634955995460958,0.776253296064276,-0.277393954919695,"not restored","not restored"
"Parabacteroides","Male","week 5",1.48597886063343,0.152289808197394,-0.000598258636045855,0.00358703846746607,0.095974769125007,NA,1.48597886063343,-4.69243207394349,0.00180995986346946,-0.0067068423182924,-0.00237909530309867,0.43103917964643,0.560105227908357,-4.69243207394349,-2.14307482485096,0.0571034233494785,-0.0042709773410629,7.62887112292368e-05,0.43103917964643,0.560105227908357,-2.14307482485096,"not restored","not restored"
"Parabacteroides","Male","week 10",1.31510096831574,0.220249088768743,-0.00377396227516694,0.0143458541103419,0.110669005832356,NA,1.31510096831574,-3.74542862678626,0.00634208887840096,-0.0188122531174528,-0.00489862659850749,0.421847551268173,NA,-3.74542862678626,-1.90318422285505,0.082002357277499,-0.0130850873014837,0.000905045436922423,0.421847551268173,NA,-1.90318422285505,"not restored","not restored"
"Parasutterella","Female","week 5",-0.728522372609132,0.580325436736632,-0.0020616121932452,0.00111080544484446,0.0350331098456521,0.502734048057111,-0.728522372609132,7.4619213818737,0.00141133128571119,0.00571820025668626,0.0115139129373471,0.709498951808631,0.743080635161411,7.4619213818737,0.36641080668041,1,-0.00234475054604409,0.00316864916273365,0.709498951808631,0.743080635161411,0.36641080668041,"not restored","not restored"
"Parasutterella","Female","week 10",-0.265827287594329,0.79874148323748,-0.00673187123303418,0.00539487524375413,0.00508989412207637,0.990854444307467,-0.265827287594329,4.98605578599125,5.37225371340079e-05,0.00568932741097174,0.0135179280287404,0.491011304995411,NA,4.98605578599125,-0.159844537780537,1,-0.00414018460065438,0.0035363898828318,0.491011304995411,NA,-0.159844537780537,"not restored","not restored"
"Parasutterella","Male","week 5",0.0343229106833662,0.973303406410565,-0.00503946206602275,0.00519687874580443,0.000105382810654499,NA,0.0343229106833662,1.76904081773017,0.294911665293036,-0.00104995256601265,0.0110233580203707,0.227061575911258,NA,1.76904081773017,0.296132853572881,0.771296605233965,-0.00522432678255294,0.00690568105633256,0.227061575911258,NA,0.296132853572881,"not restored","not restored"
"Parasutterella","Male","week 10",-2.14639949080296,0.121719312905335,-0.00349204487201321,9.58834612475199e-05,0.18743201329149,0.728761280350639,-2.14639949080296,6.84158965676808,9.49882786330577e-05,0.00840729056210744,0.0164182998179987,0.624069677226798,0.724838207930534,6.84158965676808,0.370206547823015,1,-0.00333192805079209,0.00470114882667512,0.624069677226798,0.724838207930534,0.370206547823015,"not restored","not restored"
"Parvibacter","Female","week 5",NA,NA,NA,NA,NA,NA,NA,1.72185641097085,0.348555398765979,-0.000326501120519299,0.00253176164906652,0.168528407065112,0.571818917449469,1.72185641097085,-0.117189600505168,1,-0.00145874492026829,0.00131193029973151,0.168528407065112,0.571818917449469,-0.117189600505168,"not restored","not restored"
"Parvibacter","Female","week 10",NA,NA,NA,NA,NA,NA,NA,1.38129145827872,0.642895180598878,-0.000182197410781377,0.000666621175186291,0.109141197642147,NA,1.38129145827872,-0.401168320114906,1,-0.000479298143400523,0.000339758373519399,0.109141197642147,NA,-0.401168320114906,"not restored","not restored"
"Parvibacter","Male","week 5",2.16124131321489,0.111720563223972,-1.98168409064101e-05,0.00132962742376454,0.355105268702892,NA,2.16124131321489,3.31399553483973,0.018103026216425,0.000620687445563253,0.00298900839329242,0.449286064536203,0.711427535176353,3.31399553483973,-1.21332933040205,0.265998612572625,-0.00185512406913065,0.000520527656476374,0.449286064536203,0.711427535176353,-1.21332933040205,"not restored","not restored"
"Parvibacter","Male","week 10",-0.391535160234652,0.704050401779067,-0.000730861016229797,0.000513752369222846,0.00965023957269567,0.726229520491561,-0.391535160234652,0.117344600211222,0.908393779458524,-0.000334487728087361,0.000372880713538859,0.355204383629756,NA,0.117344600211222,-0.980680684262607,0.689348857985837,-0.000514666757949138,0.000193326124370508,0.355204383629756,NA,-0.980680684262607,"not restored","not restored"
"Peptococcus","Female","week 5",3.18888083552954,0.0382499814406049,0.000184155449328865,0.00141168581629596,0.351362515642238,0.596550874969722,3.18888083552954,-5.24204962851068,0.00172604265733175,-0.00180848727513374,-0.000699257189750524,0.587756884344992,0.694170923809733,-5.24204962851068,-0.0372165300531396,0.971180053347388,-0.000543211311355128,0.000525809739344398,0.587756884344992,0.694170923809733,-0.0372165300531396,"restored","not restored"
"Peptococcus","Female","week 10",1.00612553439945,0.39883423038301,-0.000498506549702296,0.000903216309479532,0.0503346228126154,NA,1.00612553439945,-6.04375553095388,1.51145061494476e-06,-0.00107732944158577,-0.000535131117793592,0.531354689424653,NA,-6.04375553095388,-1.29994562884278,0.202363851408896,-0.000435878373039544,9.57908256630449e-05,0.531354689424653,NA,-1.29994562884278,"not restored","not restored"
"Peptococcus","Male","week 5",2.5753817832641,0.0345201267293487,0.000100652224747652,0.000933100123402625,0.223827584155636,NA,2.5753817832641,-1.64712702949685,0.201407731608713,-0.000833606260387075,0.000110127071540662,0.286311459771977,NA,-1.64712702949685,1.75250746644799,0.201407731608713,-8.58265743269847e-05,0.000868192133646246,0.286311459771977,NA,1.75250746644799,"not restored","not restored"
"Peptococcus","Male","week 10",1.84586672362557,0.1130371631234,-0.000187560220686303,0.0013729221000963,0.191850772501104,NA,1.84586672362557,-4.61863013331454,0.00137245941227672,-0.00226693906962845,-0.000807220075104835,0.645699778208571,NA,-4.61863013331454,0.00922364965630178,0.992795139812413,-0.000730136324454392,0.000736331151305792,0.645699778208571,NA,0.00922364965630178,"not restored","not restored"
"Pseudoflavonifractor","Male","week 10",-1,0.566841212189924,-1.33797190834363e-05,8.01255112328212e-06,0.0416666666666667,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not restored","not restored"
"Reyranella","Female","week 10",-0.801424340135792,0.70272370396356,-6.93291432843238e-05,5.05281538414409e-05,0.438360802686131,NA,-0.801424340135792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not restored","not restored"
"Rikenella","Female","week 5",-1.40548625542683,0.198536533882257,-0.0141239730138557,0.00345986814174608,0.441065915430024,NA,-1.40548625542683,-3.32916490227938,0.0212647216194578,-0.00549194921103184,-0.000989845823284722,0.290358176021663,NA,-3.32916490227938,-1.51723246891744,0.164803300576819,-0.00359443225795242,0.000718615846856531,0.290358176021663,NA,-1.51723246891744,"not restored","not restored"
"Rikenella","Female","week 10",2.61060096554761,0.0863711414275292,0.0004733471262734,0.0212771792449997,0.280079610017344,0.428575902719503,2.61060096554761,-3.80878575691173,0.00550302625516722,-0.028915125833837,-0.00778342011192873,0.574586389566907,NA,-3.80878575691173,-1.15396520647544,0.271789228081514,-0.015505392625986,0.00479676480372268,0.574586389566907,NA,-1.15396520647544,"not restored","not restored"
"Rikenella","Male","week 5",-2.18682992438466,0.0399428055288399,-0.00665791005416796,-0.000171942356241095,0.182046719702057,NA,-2.18682992438466,-1.3399565182371,0.412792742101643,-0.00481173486597665,0.00116077555287547,0.0832828784654281,NA,-1.3399565182371,0.223062579994671,0.827176786877362,-0.00270612507161572,0.00332469278720814,0.0832828784654281,NA,0.223062579994671,"not restored","not restored"
"Rikenella","Male","week 10",-0.817585001936198,0.438266818019463,-0.00708588464584467,0.00339733847875119,0.0355404844170867,0.568706473145329,-0.817585001936198,-3.26568047977122,0.0160177866126843,-0.0120342166755216,-0.00230776798048395,0.471503976397235,0.764144056810189,-3.26568047977122,1.48546476928398,0.165211917026776,-0.00158073101721223,0.00817058924340266,0.471503976397235,0.764144056810189,1.48546476928398,"not restored","not restored"
"Rikenellaceae RC9 gut group","Female","week 5",0.5457914936549,0.607359126171477,-0.016143174916806,0.025040461303147,0.0147713860293509,0.523850954265908,0.5457914936549,-6.80122435275908,5.07381308540237e-07,-0.0453432758355781,-0.0243867715601945,0.717397450541661,NA,-6.80122435275908,1.60340776654525,0.121856392783334,-0.00233217136517465,0.0185936621911398,0.717397450541661,NA,1.60340776654525,"not restored","not restored"
"Rikenellaceae RC9 gut group","Female","week 10",0.0423549685473386,0.967316516652519,-0.0203625860298535,0.0211162531202218,0.000414688498068707,NA,0.0423549685473386,-1.74156697193427,0.215856128839399,-0.039697077658,0.00449565946821688,0.687131674151697,NA,-1.74156697193427,1.07606641086773,0.303720405617213,-0.0107896653918555,0.031699195292029,0.687131674151697,NA,1.07606641086773,"not restored","not restored"
