"sex","timepoint","Family",".y..x","group1","group2","p","p.adj","p.format","p.signif","method",".y..y","effsize","n1","n2","magnitude"
"Male","week 10","Muribaculaceae","Abundance","Control Vehicle","HFHS Vehicle",0.750831884089117,1,"0.75083","ns","Wilcoxon","Abundance",0.0707106781186548,12,12,"small"
"Male","week 10","Muribaculaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.0012105893579225,0.95,"0.00121","**","Wilcoxon","Abundance",0.652713951864505,12,13,"large"
"Male","week 10","Muribaculaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.193930852282411,1,"0.19393","ns","Wilcoxon","Abundance",0.271057599454843,12,12,"small"
"Male","week 10","Muribaculaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",6.39142378601644e-05,0.055,"6.4e-05","****","Wilcoxon","Abundance",0.805013873966223,12,13,"large"
"Male","week 10","Muribaculaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0350891160940479,1,"0.03509","*","Wilcoxon","Abundance",0.436049181731704,12,12,"moderate"
"Male","week 10","Muribaculaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00253776305573523,1,"0.00254","**","Wilcoxon","Abundance",0.609199688406872,13,12,"large"
"Male","week 5","Muribaculaceae","Abundance","Control Vehicle","HFHS Vehicle",0.00609894593121437,1,"0.00610","**","Wilcoxon","Abundance",0.565685424949238,12,12,"large"
"Male","week 5","Muribaculaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.314286985518924,1,"0.31429","ns","Wilcoxon","Abundance",0.20669275142376,12,13,"small"
"Male","week 5","Muribaculaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00725995498819057,1,"0.00726","**","Wilcoxon","Abundance",0.553900311929462,12,12,"large"
"Male","week 5","Muribaculaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00146271658668115,1,"0.00146","**","Wilcoxon","Abundance",0.641835386000097,12,13,"large"
"Male","week 5","Muribaculaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,12,"small"
"Male","week 5","Muribaculaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000552450723527298,0.44,"0.00055","***","Wilcoxon","Abundance",0.696228215322139,13,12,"large"
"Female","week 10","Obscuribacteraceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 10","Obscuribacteraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 10","Obscuribacteraceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.378477593244679,1,"0.37848","ns","Wilcoxon","Abundance",0.192153784566105,12,13,"small"
"Female","week 5","Oscillospiraceae","Abundance","Control Vehicle","HFHS Vehicle",0.00165203945623417,1,"0.00165","**","Wilcoxon","Abundance",0.648181216087669,12,12,"large"
"Female","week 5","Oscillospiraceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.795012171964238,1,"0.79501","ns","Wilcoxon","Abundance",0.058925565098879,12,12,"small"
"Female","week 5","Oscillospiraceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00303264727448614,1,"0.00303","**","Wilcoxon","Abundance",0.598321122542463,12,13,"large"
"Female","week 5","Oscillospiraceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",4.69487256495388e-05,0.041,"4.7e-05","****","Wilcoxon","Abundance",0.836743024404081,12,12,"large"
"Female","week 5","Oscillospiraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.64383820081329,1,"0.64384","ns","Wilcoxon","Abundance",0.0979070927796758,12,13,"small"
"Female","week 5","Oscillospiraceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000194612758389279,0.16,"0.00019","***","Wilcoxon","Abundance",0.750621044644181,12,13,"large"
"Male","week 5","Oscillospiraceae","Abundance","Control Vehicle","HFHS Vehicle",0.00725995498819057,1,"0.00726","**","Wilcoxon","Abundance",0.553900311929462,12,12,"large"
"Male","week 5","Oscillospiraceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.399178751652786,1,"0.39918","ns","Wilcoxon","Abundance",0.174057053830535,12,13,"small"
"Male","week 5","Oscillospiraceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.000123345754403975,0.1,"0.00012","***","Wilcoxon","Abundance",0.789602572324978,12,12,"large"
"Male","week 5","Oscillospiraceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.221013097193618,1,"0.22101","ns","Wilcoxon","Abundance",0.250207014881394,12,13,"small"
"Male","week 5","Oscillospiraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.00609894593121437,1,"0.00610","**","Wilcoxon","Abundance",0.565685424949238,12,12,"large"
"Male","week 5","Oscillospiraceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000367017660039426,0.3,"0.00037","***","Wilcoxon","Abundance",0.717985347050956,13,12,"large"
"Female","week 10","Oscillospiraceae","Abundance","Control Vehicle","HFHS Vehicle",0.623604884395689,1,"0.62360","ns","Wilcoxon","Abundance",0.106066017177982,12,12,"small"
"Female","week 10","Oscillospiraceae","Abundance","Control Vehicle","HFHS FOS+GOS",9.73456756471326e-05,0.082,"9.7e-05","****","Wilcoxon","Abundance",0.801387685344754,12,12,"large"
"Female","week 10","Oscillospiraceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.462763970575789,1,"0.46276","ns","Wilcoxon","Abundance",0.152299922101718,12,13,"small"
"Female","week 10","Oscillospiraceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",6.0057602968049e-05,0.052,"6.0e-05","****","Wilcoxon","Abundance",0.824957911384306,12,12,"large"
"Female","week 10","Oscillospiraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.314286985518924,1,"0.31429","ns","Wilcoxon","Abundance",0.20669275142376,12,13,"small"
"Female","week 10","Oscillospiraceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",8.03076494603172e-05,0.068,"8.0e-05","****","Wilcoxon","Abundance",0.794135308101815,12,13,"large"
"Male","week 10","Oscillospiraceae","Abundance","Control Vehicle","HFHS Vehicle",0.54437014585661,1,"0.54437","ns","Wilcoxon","Abundance",0.129636243217534,12,12,"small"
"Male","week 10","Oscillospiraceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.000194612758389279,0.16,"0.00019","***","Wilcoxon","Abundance",0.750621044644181,12,13,"large"
"Male","week 10","Oscillospiraceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0689643333390541,1,"0.06896","ns","Wilcoxon","Abundance",0.377123616632825,12,12,"moderate"
"Male","week 10","Oscillospiraceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",4.01423841526447e-05,0.035,"4.0e-05","****","Wilcoxon","Abundance",0.82677100569504,12,13,"large"
"Male","week 10","Oscillospiraceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.214493807783517,1,"0.21449","ns","Wilcoxon","Abundance",0.259272486435068,12,12,"small"
"Male","week 10","Oscillospiraceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",4.01423841526447e-05,0.035,"4.0e-05","****","Wilcoxon","Abundance",0.82677100569504,13,12,"large"
"Female","week 10","Pasteurellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 10","Pasteurellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.359317338329571,1,"0.35932","ns","Wilcoxon","Abundance",0.204124145231932,12,12,"small"
"Female","week 10","Pasteurellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.336668367610039,1,"0.33667","ns","Wilcoxon","Abundance",0.208166599946613,12,13,"small"
"Male","week 10","Peptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0606019697120062,1,"0.06060","ns","Wilcoxon","Abundance",0.388908729652601,12,12,"moderate"
"Male","week 10","Peptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.149468893289711,1,"0.14947","ns","Wilcoxon","Abundance",0.293721278339027,12,13,"small"
"Male","week 10","Peptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.112351197690464,1,"0.11235","ns","Wilcoxon","Abundance",0.329983164553722,12,12,"moderate"
"Male","week 10","Peptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00509081094457993,1,"0.00509","**","Wilcoxon","Abundance",0.565685424949238,12,13,"large"
"Male","week 10","Peptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.839859972540003,1,"0.83986","ns","Wilcoxon","Abundance",0.0471404520791032,12,12,"small"
"Male","week 10","Peptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00429524090299667,1,"0.00430","**","Wilcoxon","Abundance",0.576563990813646,13,12,"large"
"Male","week 5","Peptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.00426476491403054,1,"0.00426","**","Wilcoxon","Abundance",0.58925565098879,12,12,"large"
"Male","week 5","Peptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.0114301180144431,1,"0.01143","*","Wilcoxon","Abundance",0.511292595627196,12,13,"large"
"Male","week 5","Peptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.000196161473706543,0.16,"0.00020","***","Wilcoxon","Abundance",0.766032346285427,12,12,"large"
"Male","week 5","Peptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.849015362824316,1,"0.84902","ns","Wilcoxon","Abundance",0.0435142634576337,12,13,"small"
"Male","week 5","Peptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0530979572855834,1,"0.05310","ns","Wilcoxon","Abundance",0.400693842672377,12,12,"moderate"
"Male","week 5","Peptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.031672726558415,1,"0.03167","*","Wilcoxon","Abundance",0.435142634576337,13,12,"moderate"
"Female","week 5","Peptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.00165203945623417,1,"0.00165","**","Wilcoxon","Abundance",0.648181216087669,12,12,"large"
"Female","week 5","Peptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.839859972540003,1,"0.83986","ns","Wilcoxon","Abundance",0.0471404520791032,12,12,"small"
"Female","week 5","Peptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.000674963854085031,0.54,"0.00067","***","Wilcoxon","Abundance",0.685349649457731,12,13,"large"
"Female","week 5","Peptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00861555811882047,1,"0.00862","**","Wilcoxon","Abundance",0.542115198909687,12,12,"large"
"Female","week 5","Peptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.264827710046756,1,"0.26483","ns","Wilcoxon","Abundance",0.228449883152577,12,13,"small"
"Female","week 5","Peptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00303264727448614,1,"0.00303","**","Wilcoxon","Abundance",0.598321122542463,12,13,"large"
"Female","week 10","Peptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.750831884089117,1,"0.75083","ns","Wilcoxon","Abundance",0.0707106781186548,12,12,"small"
"Female","week 10","Peptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.0998774027692641,1,"0.09988","ns","Wilcoxon","Abundance",0.341768277573498,12,12,"moderate"
"Female","week 10","Peptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.314286985518924,1,"0.31429","ns","Wilcoxon","Abundance",0.20669275142376,12,13,"small"
"Female","week 10","Peptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.0404041195882237,1,"0.04040","*","Wilcoxon","Abundance",0.424264068711929,12,12,"moderate"
"Female","week 10","Peptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.288844366346485,1,"0.28884","ns","Wilcoxon","Abundance",0.217571317288169,12,13,"small"
"Female","week 10","Peptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.242224053991965,1,"0.24222","ns","Wilcoxon","Abundance",0.239328449016985,12,13,"small"
"Female","week 5","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.000155795893087883,0.13,"0.00016","***","Wilcoxon","Abundance",0.777817459305203,12,12,"large"
"Female","week 5","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.0779930347079525,1,"0.07799","ns","Wilcoxon","Abundance",0.365656604242414,12,12,"moderate"
"Female","week 5","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0207944835540628,1,"0.02079","*","Wilcoxon","Abundance",0.467778332169562,12,13,"moderate"
"Female","week 5","Peptostreptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",3.60170536866774e-05,0.032,"3.6e-05","****","Wilcoxon","Abundance",0.849266951788833,12,12,"large"
"Female","week 5","Peptostreptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0036140982748987,1,"0.00361","**","Wilcoxon","Abundance",0.587442556678055,12,13,"large"
"Female","week 5","Peptostreptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000886211598450249,0.7,"0.00089","***","Wilcoxon","Abundance",0.67032212355833,12,13,"large"
"Male","week 5","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",9.07158578343357e-05,0.077,"9.1e-05","****","Wilcoxon","Abundance",0.804894869214191,12,12,"large"
"Male","week 5","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.977322695678703,1,"0.97732","ns","Wilcoxon","Abundance",0.011370245477722,12,13,"small"
"Male","week 5","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",4.34859397288862e-05,0.038,"4.3e-05","****","Wilcoxon","Abundance",0.840404936973641,12,12,"large"
"Male","week 5","Peptostreptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.000412129358174682,0.33,"0.00041","***","Wilcoxon","Abundance",0.711914750574653,12,13,"large"
"Male","week 5","Peptostreptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0606019697120062,1,"0.06060","ns","Wilcoxon","Abundance",0.388908729652601,12,12,"moderate"
"Male","week 5","Peptostreptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000270824898731345,0.22,"0.00027","***","Wilcoxon","Abundance",0.733819819823104,13,12,"large"
"Female","week 10","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0689643333390541,1,"0.06896","ns","Wilcoxon","Abundance",0.377123616632825,12,12,"moderate"
"Female","week 10","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",1.8306736618623e-05,0.017,"1.8e-05","****","Wilcoxon","Abundance",0.880706550505357,12,12,"large"
"Female","week 10","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.149468893289711,1,"0.14947","ns","Wilcoxon","Abundance",0.293721278339027,12,13,"small"
"Female","week 10","Peptostreptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",1.8306736618623e-05,0.017,"1.8e-05","****","Wilcoxon","Abundance",0.880706550505357,12,12,"large"
"Female","week 10","Peptostreptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0,12,13,"small"
"Female","week 10","Peptostreptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",1.71013263311004e-05,0.016,"1.7e-05","****","Wilcoxon","Abundance",0.865564750728312,12,13,"large"
"Male","week 10","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.340778613562955,1,"0.34078","ns","Wilcoxon","Abundance",0.200346921336189,12,12,"small"
"Male","week 10","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",1.32505234158494e-05,0.012,"1.3e-05","****","Wilcoxon","Abundance",0.876805851387121,12,13,"large"
"Male","week 10","Peptostreptococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.707453967702075,1,"0.70745","ns","Wilcoxon","Abundance",0.0824957911384306,12,12,"small"
"Male","week 10","Peptostreptococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",1.32505234158494e-05,0.012,"1.3e-05","****","Wilcoxon","Abundance",0.876805851387121,12,13,"large"
"Male","week 10","Peptostreptococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.236584093321876,1,"0.23658","ns","Wilcoxon","Abundance",0.247487373415292,12,12,"small"
"Male","week 10","Peptostreptococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",1.32505234158494e-05,0.012,"1.3e-05","****","Wilcoxon","Abundance",0.876805851387121,13,12,"large"
"Female","week 10","Reyranellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Female","week 10","Reyranellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.166224591128354,1,"0.16622","ns","Wilcoxon","Abundance",0.294883912309794,12,12,"small"
"Female","week 10","Reyranellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.148589452248933,1,"0.14859","ns","Wilcoxon","Abundance",0.300462606288666,12,13,"moderate"
"Male","week 5","Rikenellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.583360466702703,1,"0.58336","ns","Wilcoxon","Abundance",0.117851130197758,12,12,"small"
"Male","week 5","Rikenellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.000674963854085031,0.54,"0.00067","***","Wilcoxon","Abundance",0.685349649457731,12,13,"large"
"Male","week 5","Rikenellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.193930852282411,1,"0.19393","ns","Wilcoxon","Abundance",0.271057599454843,12,12,"small"
"Male","week 5","Rikenellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00146271658668115,1,"0.00146","**","Wilcoxon","Abundance",0.641835386000097,12,13,"large"
"Male","week 5","Rikenellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.839859972540003,1,"0.83986","ns","Wilcoxon","Abundance",0.0471404520791032,12,12,"small"
"Male","week 5","Rikenellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00024111599977502,0.2,"0.00024","***","Wilcoxon","Abundance",0.739742478779773,13,12,"large"
"Male","week 10","Rikenellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.54437014585661,1,"0.54437","ns","Wilcoxon","Abundance",0.129636243217534,12,12,"small"
"Male","week 10","Rikenellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",2.49286946474741e-05,0.022,"2.5e-05","****","Wilcoxon","Abundance",0.848528137423857,12,13,"large"
"Male","week 10","Rikenellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.312321421676216,1,"0.31232","ns","Wilcoxon","Abundance",0.212132034355964,12,12,"small"
"Male","week 10","Rikenellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",2.49286946474741e-05,0.022,"2.5e-05","****","Wilcoxon","Abundance",0.848528137423857,12,13,"large"
"Male","week 10","Rikenellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.193930852282411,1,"0.19393","ns","Wilcoxon","Abundance",0.271057599454843,12,12,"small"
"Male","week 10","Rikenellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",2.49286946474741e-05,0.022,"2.5e-05","****","Wilcoxon","Abundance",0.848528137423857,13,12,"large"
"Female","week 10","Rikenellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.026229387834857,1,"0.02623","*","Wilcoxon","Abundance",0.459619407771256,12,12,"moderate"
"Female","week 10","Rikenellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",3.6584553538971e-05,0.032,"3.7e-05","****","Wilcoxon","Abundance",0.848528137423857,12,12,"large"
"Female","week 10","Rikenellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.031672726558415,1,"0.03167","*","Wilcoxon","Abundance",0.435142634576337,12,13,"moderate"
"Female","week 10","Rikenellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",3.6584553538971e-05,0.032,"3.7e-05","****","Wilcoxon","Abundance",0.848528137423857,12,12,"large"
"Female","week 10","Rikenellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.978303075335944,1,"0.97830","ns","Wilcoxon","Abundance",0.0108785658644084,12,13,"small"
"Female","week 10","Rikenellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",2.49286946474741e-05,0.022,"2.5e-05","****","Wilcoxon","Abundance",0.848528137423857,12,13,"large"
"Female","week 5","Rikenellaceae","Abundance","Control Vehicle","HFHS Vehicle",0.435730660031737,1,"0.43573","ns","Wilcoxon","Abundance",0.164991582276861,12,12,"small"
"Female","week 5","Rikenellaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00200950485566001,1,"0.00201","**","Wilcoxon","Abundance",0.636396103067893,12,12,"large"
"Female","week 5","Rikenellaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.430289691645685,1,"0.43029","ns","Wilcoxon","Abundance",0.163178487966126,12,13,"small"
"Female","week 5","Rikenellaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",9.73456756471326e-05,0.082,"9.7e-05","****","Wilcoxon","Abundance",0.801387685344754,12,12,"large"
"Female","week 5","Rikenellaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.68331315871718,1,"0.68331","ns","Wilcoxon","Abundance",0.0870285269152674,12,13,"small"
"Female","week 5","Rikenellaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",4.01423841526447e-05,0.035,"4.0e-05","****","Wilcoxon","Abundance",0.82677100569504,12,13,"large"
"Female","week 5","Ruminococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.0141379694559115,1,"0.01414","*","Wilcoxon","Abundance",0.506759859850359,12,12,"large"
"Female","week 5","Ruminococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.00200950485566001,1,"0.00201","**","Wilcoxon","Abundance",0.636396103067893,12,12,"large"
"Female","week 5","Ruminococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.0534897998673802,1,"0.05349","ns","Wilcoxon","Abundance",0.391628371118703,12,13,"moderate"
"Female","week 5","Ruminococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",3.6584553538971e-05,0.032,"3.7e-05","****","Wilcoxon","Abundance",0.848528137423857,12,12,"large"
"Female","week 5","Ruminococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.934973354835189,1,"0.93497","ns","Wilcoxon","Abundance",0.0217571317288168,12,13,"small"
"Female","week 5","Ruminococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.000100621922119637,0.085,"0.00010","***","Wilcoxon","Abundance",0.783256742237407,12,13,"large"
"Female","week 10","Ruminococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.340778613562955,1,"0.34078","ns","Wilcoxon","Abundance",0.200346921336189,12,12,"small"
"Female","week 10","Ruminococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",3.6584553538971e-05,0.032,"3.7e-05","****","Wilcoxon","Abundance",0.848528137423857,12,12,"large"
"Female","week 10","Ruminococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.242224053991965,1,"0.24222","ns","Wilcoxon","Abundance",0.239328449016985,12,13,"small"
"Female","week 10","Ruminococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",3.6584553538971e-05,0.032,"3.7e-05","****","Wilcoxon","Abundance",0.848528137423857,12,12,"large"
"Female","week 10","Ruminococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.108584401614275,1,"0.10858","ns","Wilcoxon","Abundance",0.326356975932253,12,13,"moderate"
"Female","week 10","Ruminococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",6.39142378601644e-05,0.055,"6.4e-05","****","Wilcoxon","Abundance",0.805013873966223,12,13,"large"
"Male","week 10","Ruminococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.312321421676216,1,"0.31232","ns","Wilcoxon","Abundance",0.212132034355964,12,12,"small"
"Male","week 10","Ruminococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",4.01423841526447e-05,0.035,"4.0e-05","****","Wilcoxon","Abundance",0.82677100569504,12,13,"large"
"Male","week 10","Ruminococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.174853306893293,1,"0.17485","ns","Wilcoxon","Abundance",0.282842712474619,12,12,"small"
"Male","week 10","Ruminococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",2.49286946474741e-05,0.022,"2.5e-05","****","Wilcoxon","Abundance",0.848528137423857,12,13,"large"
"Male","week 10","Ruminococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.976970255321976,1,"0.97697","ns","Wilcoxon","Abundance",0.0117851130197758,12,12,"small"
"Male","week 10","Ruminococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",2.49286946474741e-05,0.022,"2.5e-05","****","Wilcoxon","Abundance",0.848528137423857,13,12,"large"
"Male","week 5","Ruminococcaceae","Abundance","Control Vehicle","HFHS Vehicle",0.193930852282411,1,"0.19393","ns","Wilcoxon","Abundance",0.271057599454843,12,12,"small"
"Male","week 5","Ruminococcaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.56791511114482,1,"0.56792","ns","Wilcoxon","Abundance",0.119664224508493,12,13,"small"
"Male","week 5","Ruminococcaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.00354983863491357,1,"0.00355","**","Wilcoxon","Abundance",0.601040764008566,12,12,"large"
"Male","week 5","Ruminococcaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.182655120585445,1,"0.18266","ns","Wilcoxon","Abundance",0.271964146610211,12,13,"small"
"Male","week 5","Ruminococcaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",0.0530979572855834,1,"0.05310","ns","Wilcoxon","Abundance",0.400693842672377,12,12,"moderate"
"Male","week 5","Ruminococcaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.0012105893579225,0.95,"0.00121","**","Wilcoxon","Abundance",0.652713951864505,13,12,"large"
"Male","week 5","Saccharimonadaceae","Abundance","Control Vehicle","HFHS Vehicle",0.373985849002745,1,"0.37399","ns","Wilcoxon","Abundance",0.190546555179362,12,12,"small"
"Male","week 5","Saccharimonadaceae","Abundance","Control Vehicle","HFHS FOS+GOS",0.027842487824363,1,"0.02784","*","Wilcoxon","Abundance",0.44576505174146,12,13,"moderate"
"Male","week 5","Saccharimonadaceae","Abundance","Control Vehicle","HFHS B. longum APC1472",0.247786834048584,1,"0.24779","ns","Wilcoxon","Abundance",0.244988428087751,12,12,"small"
"Male","week 5","Saccharimonadaceae","Abundance","HFHS Vehicle","HFHS FOS+GOS",0.00755860130918919,1,"0.00756","**","Wilcoxon","Abundance",0.540375825867982,12,13,"large"
"Male","week 5","Saccharimonadaceae","Abundance","HFHS Vehicle","HFHS B. longum APC1472",1,1,"1.00000","ns","Wilcoxon","Abundance",0.0122868296795748,12,12,"small"
"Male","week 5","Saccharimonadaceae","Abundance","HFHS FOS+GOS","HFHS B. longum APC1472",0.00192855026884153,1,"0.00193","**","Wilcoxon","Abundance",0.62634470725607,13,12,"large"
"Female","week 10","Saccharimonadaceae","Abundance","Control Vehicle","HFHS Vehicle",0.485817671022751,1,"0.48582","ns","Wilcoxon","Abundance",0.149044423250825,12,12,"small"
